1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PBT,45. PFAS,46. FORM TYPE,47. UNIT OF MEASURE,48. 5.1 - FUGITIVE AIR,49. 5.2 - STACK AIR,50. 5.3 - WATER,51. 5.4 - UNDERGROUND,52. 5.4.1 - UNDERGROUND CL I,53. 5.4.2 - UNDERGROUND C II-V,54. 5.5.1 - LANDFILLS,55. 5.5.1A - RCRA C LANDFILL,56. 5.5.1B - OTHER LANDFILLS,57. 5.5.2 - LAND TREATMENT,58. 5.5.3 - SURFACE IMPNDMNT,59. 5.5.3A - RCRA SURFACE IM,60. 5.5.3B - OTHER SURFACE I,61. 5.5.4 - OTHER DISPOSAL,62. ON-SITE RELEASE TOTAL,63. 6.1 - POTW - TRNS RLSE,64. 6.1 - POTW - TRNS TRT,65. POTW - TOTAL TRANSFERS,66. 6.2 - M10,67. 6.2 - M41,68. 6.2 - M62,69. 6.2 - M40 METAL,70. 6.2 - M61 METAL,71. 6.2 - M71,72. 6.2 - M81,73. 6.2 - M82,74. 6.2 - M72,75. 6.2 - M63,76. 6.2 - M66,77. 6.2 - M67,78. 6.2 - M64,79. 6.2 - M65,80. 6.2 - M73,81. 6.2 - M79,82. 6.2 - M90,83. 6.2 - M94,84. 6.2 - M99,85. OFF-SITE RELEASE TOTAL,86. 6.2 - M20,87. 6.2 - M24,88. 6.2 - M26,89. 6.2 - M28,90. 6.2 - M93,91. OFF-SITE RECYCLED TOTAL,92. 6.2 - M56,93. 6.2 - M92,94. OFF-SITE ENERGY RECOVERY T,95. 6.2 - M40 NON-METAL,96. 6.2 - M50,97. 6.2 - M54,98. 6.2 - M61 NON-METAL,99. 6.2 - M69,100. 6.2 - M95,101. OFF-SITE TREATED TOTAL,102. 6.2 - UNCLASSIFIED,103. 6.2 - TOTAL TRANSFER,104. TOTAL RELEASES,105. 8.1 - RELEASES,106. 8.1A - ON-SITE CONTAINED,107. 8.1B - ON-SITE OTHER,108. 8.1C - OFF-SITE CONTAIN,109. 8.1D - OFF-SITE OTHER R,110. 8.2 - ENERGY RECOVER ON,111. 8.3 - ENERGY RECOVER OF,112. 8.4 - RECYCLING ON SITE,113. 8.5 - RECYCLING OFF SIT,114. 8.6 - TREATMENT ON SITE,115. 8.7 - TREATMENT OFF SITE,116. PRODUCTION WSTE (8.1-8.7),117. 8.8 - ONE-TIME RELEASE,118. PROD_RATIO_OR_ ACTIVITY,119. 8.9 - PRODUCTION RATIO
2020,26134PLSNTNO1PO,110038775536,PLEASANTS/WILLOW ISLAND POWER STATIONS,1 POWER STATION BLVD RT 2,WILLOW ISLAND,PLEASANTS,WV,26134,"","",39.366940,-81.299980,NAD83,ENERGY HARBOR LLC,192472751,ENERGY HARBOR LLC,NO,2211,Electric Utilities,"","","","","","",221112,"","","","","",1320219270321,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007664939,7664-93-9,152405,NO,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,417414.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,417414.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,417414.000000,417414.000000,0.000000,417414.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6545628.000000,0.000000,6963042.000000,"",PRODUCTION,1.000000
2020,25002LKMMTBOX61,110000585849,WVA MANUFACTURING LLC,RT 60 E,ALLOY,FAYETTE,WV,25002,"","",38.137103,-81.274358,NAD83,GLOBE SPECIALTY METALS INC,782847391,GLOBE SPECIALTY METALS INC,NO,331,Primary Metals,"","","","","","",331110,"","","","","",1320218712533,Phenanthrene,NO,0000085018,85-01-8,10199,YES,TRI,NO,0,NO,NO,NO,R,Pounds,106.000000,2014.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2120.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2120.300000,2120.300000,0.000000,2120.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2120.300000,"",PRODUCTION,0.850000
2020,25002LKMMTBOX61,110000585849,WVA MANUFACTURING LLC,RT 60 E,ALLOY,FAYETTE,WV,25002,"","",38.137103,-81.274358,NAD83,GLOBE SPECIALTY METALS INC,782847391,GLOBE SPECIALTY METALS INC,NO,331,Primary Metals,"","","","","","",331110,"","","","","",1320218712471,"Benzo[g,h,i]perylene",NO,0000191242,191-24-2,40576,YES,PBT,NO,0,NO,YES,NO,R,Pounds,0.060000,1.160000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.220000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.220000,1.220000,0.000000,1.220000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.220000,"",PRODUCTION,0.850000
2020,2606WMPLMN31BIR,110070247029,MAPLE MANUFACTURING LLC,3010 BIRCH DR,WEIRTON,BROOKE,WV,26062,"","",40.388640,-80.623050,NAD83,NA,"",NA,NO,332,Fabricated Metals,"","","","","","",332431,"","","","","",1320220157022,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,0,NO,NO,NO,R,Pounds,18.000000,23.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.000000,0.000000,66.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.000000,41.000000,41.000000,0.000000,41.000000,0.000000,0.000000,0.000000,66.000000,0.000000,0.000000,2397.000000,0.000000,2504.000000,"",PRODUCTION,1.000000
2020,26202SMRTCSTARR,110000586090,SMR TECHNOLOGIES INC,93 NETTIE FENWICK RD,FENWICK,NICHOLAS,WV,26202,"","",38.228333,-80.584167,NAD83,LOAR GROUP INC,079104413,LOAR GROUP INC,NO,326,Plastics and Rubber,"","","","","","",326299,"","","","","",1320219463508,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,0,NO,NO,NO,R,Pounds,8089.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8089.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4268.000000,0.000000,4268.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4268.000000,8089.000000,8089.000000,0.000000,8089.000000,0.000000,0.000000,0.000000,4268.000000,0.000000,0.000000,0.000000,0.000000,12357.000000,"",ACTIVITY,0.420000
2020,26330PRTTWBENED,110002044555,PRATT & WHITNEY ENGINE SERVICES INC.,1525 MIDWAY PARK RD,BRIDGEPORT,HARRISON,WV,26330,"","",39.298480,-80.219016,NAD83,RAYTHEON TECHNOLOGIES CORP,001344142,RAYTHEON TECHNOLOGIES CORP,NO,336,Transportation Equipment,"","","","","","",336412,"","","","","",1320218933796,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,1,NO,NO,NO,R,Pounds,2.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,0.634000,0.000000,0.634000,0.000000,271.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,279.634000,0.000000,11269.000000,0.000000,0.000000,0.000000,11269.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11548.634000,297.634000,297.634000,0.000000,18.000000,0.481840,279.152160,0.000000,0.000000,0.000000,11269.000000,0.000000,0.000000,11566.634000,"",PRODUCTION,0.810000
2020,25314XXNCHSTAND,110064209440,MPLX TERMINALS LLC - CHARLESTON WV TERMINAL,204 FERRY ST,CHARLESTON,KANAWHA,WV,25314,"","",38.350308,-81.644803,NAD83,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NO,4247,Petroleum Bulk Terminals,"","","","","","",424710,"","","","","",1320219081041,Cumene,NO,0000098828,98-82-8,18309,YES,TRI,NO,0,YES,NO,NO,R,Pounds,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,"",PRODUCTION,0.870000
2020,26155PPGNDSTATE,110000875367,EAGLE NATRIUM LLC,15696 ENERGY RD,PROCTOR,MARSHALL,WV,26055,"","",39.747206,-80.851833,NAD83,WESTLAKE CHEMICAL CORP,783918485,WESTLAKE CHEMICAL CORP,NO,325,Chemicals,"","","","","","",325180,"","","","","",1320219051190,Mercury  And Mercury Compounds,YES,N458,N458,650028,YES,PBT,YES,1,NO,YES,NO,R,Pounds,126.300000,1.424000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.724000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1086.600000,0.000000,0.000000,0.016000,0.000000,0.000000,1086.616000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1086.616000,1221.340000,1221.340000,0.000000,134.724000,1086.600000,0.016000,0.000000,0.000000,72267.000000,0.000000,0.000000,0.000000,73488.340000,"",PRODUCTION,0.780000
2020,26190MRCNCSTRT2,110000344850,CYTEC INDUSTRIES INC,1 HEILMAN AVE,WILLOW ISLAND,PLEASANTS,WV,26134,"","",39.355575,-81.299838,NAD83,SOLVAY HOLDING INC,809749948,SOLVAY HOLDING INC,NO,325,Chemicals,"","","","","","",325199,"","","","","",1320218972002,Formic acid,NO,0000064186,64-18-6,3830,NO,TRI,NO,0,NO,NO,NO,R,Pounds,100.000000,630.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,730.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,730.000000,730.000000,0.000000,730.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,730.000000,"",PRODUCTION,0.840000
2020,2542WHRPRS44KNC,110039589371,US CBP ADVANCED TRAINING CENTER # WV0002,440 KOONCE ROAD,HARPERS FERRY,JEFFERSON,WV,25425,"","",39.307001,-77.787816,NAD83,US DEPARTMENT OF HOMELAND SECURITY,NA,US DEPARTMENT OF HOMELAND SECURITY,YES,999,Other,"","","","","","",922120,"","","","","",1320218878371,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,1,YES,YES,NO,R,Pounds,2.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.450000,0.000000,0.000000,0.000000,0.000000,1700.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1700.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1700.000000,1702.450000,1702.450000,0.000000,2.450000,0.000000,1700.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1702.450000,"",PRODUCTION,0.440000
2020,2614WPRVRN62IND,110064454674,PROVIRON INC,62 INDUSTRIAL PARK RD,FRIENDLY,TYLER,WV,26146,"","",39.475889,-81.101222,NAD83,NA,"",NA,NO,325,Chemicals,"","","","","","",325199,"","","","","",1320218706075,Acrylonitrile,NO,0000107131,107-13-1,24182,YES,TRI,NO,0,YES,NO,NO,R,Pounds,5.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,10.000000,10.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,15.000000,"",ACTIVITY,1.000000
2020,26175NNCRBSTATE,110000344814,MPM SILICONES LLC,10851 ENERGY HWY,FRIENDLY,TYLER,WV,26146,"","",39.484572,-81.093403,NAD83,MOMENTIVE PERFORMANCE MATERIALS INC,NA,MOMENTIVE PERFORMANCE MATERIALS INC,NO,325,Chemicals,"","","","","","",325199,"","","","","",1320218702013,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,0,NO,NO,NO,R,Pounds,18937.000000,7252.000000,5.000000,0.000000,0.000000,0.000000,0.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26207.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,771611.000000,771611.000000,0.000000,42027.000000,0.000000,0.000000,0.000000,0.000000,42027.000000,0.000000,813638.000000,26207.000000,26207.000000,13.000000,26194.000000,0.000000,0.000000,0.000000,771611.000000,0.000000,0.000000,1491970.000000,42027.000000,2331815.000000,"",PRODUCTION,0.820000
2020,26180DPNTWDUPON,110000586081,DUPONT WASHINGTON WORKS,8480 DUPONT RD,WASHINGTON,WOOD,WV,26181,"","",39.271944,-81.661667,NAD83,DUPONT DE NEMOURS INC,080386615,DUPONT DE NEMOURS INC,NO,325,Chemicals,"","","","","","",325211,"","","","","",1320219031301,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,0,NO,NO,NO,R,Pounds,250.000000,2600.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2850.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1320.000000,0.000000,5000.000000,0.000000,0.000000,6320.000000,0.000000,6330.000000,2860.000000,2860.000000,0.000000,2850.000000,5.000000,5.000000,23500.000000,0.000000,0.000000,0.000000,2300.000000,6320.000000,34980.000000,"",PRODUCTION,1.180000
2020,25303NNCRB32003,110000344324,UNION CARBIDE CORP TECHNOLOGY PARK OPERATIONS,2001 UNION CARBIDE DRIVE,SOUTH CHARLESTON,KANAWHA,WV,25303,"","",38.354466,-81.707200,NAD83,THE DOW CHEMICAL CO,001381581,DOW INC,NO,999,Other,"","","","","","",541715,484110,"","","","",1320218862567,Propylene,NO,0000115071,115-07-1,29009,NO,TRI,NO,0,NO,NO,NO,R,Pounds,5738.000000,2997.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8735.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8735.000000,8735.000000,0.000000,8735.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,355270.000000,0.000000,364005.000000,"",ACTIVITY,1.390000
2020,26202SMRTCSTARR,110000586090,SMR TECHNOLOGIES INC,93 NETTIE FENWICK RD,FENWICK,NICHOLAS,WV,26202,"","",38.228333,-80.584167,NAD83,LOAR GROUP INC,079104413,LOAR GROUP INC,NO,326,Plastics and Rubber,"","","","","","",326299,"","","","","",1320219463496,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,1,YES,YES,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,398.000000,0.000000,0.000000,0.000000,398.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,398.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,398.000000,0.000000,0.000000,398.000000,"",ACTIVITY,0.570000
2020,26134PLSNTNO1PO,110038775536,PLEASANTS/WILLOW ISLAND POWER STATIONS,1 POWER STATION BLVD RT 2,WILLOW ISLAND,PLEASANTS,WV,26134,"","",39.366940,-81.299980,NAD83,ENERGY HARBOR LLC,192472751,ENERGY HARBOR LLC,NO,2211,Electric Utilities,"","","","","","",221112,"","","","","",1320219270345,Hydrogen fluoride,NO,0007664393,7664-39-3,152371,YES,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,8935.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8935.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8935.000000,8935.000000,0.000000,8935.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,267799.000000,0.000000,276734.000000,"",PRODUCTION,1.000000
2020,26190MRCNCSTRT2,110000344850,CYTEC INDUSTRIES INC,1 HEILMAN AVE,WILLOW ISLAND,PLEASANTS,WV,26134,"","",39.355575,-81.299838,NAD83,SOLVAY HOLDING INC,809749948,SOLVAY HOLDING INC,NO,325,Chemicals,"","","","","","",325199,"","","","","",1320218972038,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,0,NO,NO,NO,R,Pounds,3900.000000,7300.000000,330.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11530.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43100.000000,0.000000,43100.000000,0.000000,126000.000000,0.000000,0.000000,0.000000,0.000000,126000.000000,0.000000,169150.000000,11580.000000,11580.000000,0.000000,11530.000000,50.000000,0.000000,0.000000,43100.000000,16054700.000000,0.000000,358800.000000,126000.000000,16594180.000000,"",PRODUCTION,0.910000
2020,25537PRKSC7850O,110000344477,RUSTOLEUM CORP,7850 OHIO RIVER RD,LESAGE,CABELL,WV,25537,"","",38.555510,-82.283600,NAD83,RPM INTERNATIONAL INC,004155651,RPM INTERNATIONAL INC,NO,325,Chemicals,"","","","","","",325510,"","","","","",1320218845168,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,0,NO,NO,NO,R,Pounds,2.000000,142.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,144.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,144.000000,144.000000,0.000000,144.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,144.000000,"",PRODUCTION,0.870000
2020,25213JHNMS1530W,110042086505,AMERICAN ELECTRIC POWER AMOS PLANT,1530 WINFIELD RD,WINFIELD,PUTNAM,WV,25213,"","",38.473149,-81.823130,NAD83,AMERICAN ELECTRIC POWER,006979868,AMERICAN ELECTRIC POWER,NO,2211,Electric Utilities,"","","","","","",221112,"","","","","",1320220589612,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,1,NO,YES,NO,R,Pounds,5.000000,140.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37894.000000,569.000000,0.000000,0.000000,0.000000,0.000000,38614.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39189.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39189.700000,0.000000,0.000000,0.000000,0.000000,19.800000,19.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39209.500000,77803.700000,77803.700000,37894.000000,720.000000,39189.700000,0.000000,0.000000,0.000000,0.000000,19.800000,0.000000,0.000000,77823.500000,"",PRODUCTION,1.080000
2020,26541FRTMRRTE53,110043799501,FORT MARTIN POWER STATION,RT 53,MAIDSVILLE,MONONGALIA,WV,26541,"","",39.710700,-79.927500,NAD83,FIRSTENERGY CORP,799249461,FIRSTENERGY CORP,NO,2211,Electric Utilities,"","","","","","",221112,"","","","","",1320218720199,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,1,NO,NO,NO,R,Pounds,3.000000,170.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5373.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,5388.000000,5385.000000,5200.000000,170.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5385.000000,"",PRODUCTION,1.000000
2020,26541FRTMRRTE53,110043799501,FORT MARTIN POWER STATION,RT 53,MAIDSVILLE,MONONGALIA,WV,26541,"","",39.710700,-79.927500,NAD83,FIRSTENERGY CORP,799249461,FIRSTENERGY CORP,NO,2211,Electric Utilities,"","","","","","",221112,"","","","","",1320218720175,Mercury compounds,NO,N458,N458,650028,YES,PBT,YES,1,NO,YES,NO,R,Pounds,0.000000,52.400000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,52.400000,0.000000,0.000000,0.000000,0.000000,0.000000,105.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.070000,0.000000,0.000000,0.290000,0.000000,0.000000,0.290000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.360000,105.110000,105.070000,52.400000,52.600000,0.070000,0.000000,0.000000,0.000000,0.000000,0.290000,0.000000,0.000000,105.360000,"",PRODUCTION,1.000000
