"year","stateabbr","statedesc","countyname","countyfips","locationname","datasource","category","measure","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","totalpopulation","geolocation","locationid","categoryid","measureid","datavaluetypeid","short_question_text"
"2019","AL","Alabama","Jefferson","01073","01073003500","BRFSS","Prevention","Cholesterol screening among adults aged >=18 years","%","Crude prevalence","89.3",,,"89.3","89.4","2795","POINT (-86.92447588 33.50562027)","01073003500","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2020","AL","Alabama","Jefferson","01073","01073010704","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","9.4",,,"6.0","13.6","4892","POINT (-86.79963969 33.46132726)","01073010704","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2020","AL","Alabama","Blount","01009","01009050400","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","72.5",,,"69.1","75.8","4451","POINT (-86.48807509 34.16520814)","01009050400","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2019","AL","Alabama","Baldwin","01003","01003011501","BRFSS","Health Outcomes","High cholesterol among adults aged >=18 years who have been screened in the past 5 years","%","Crude prevalence","39.1",,,"38.2","39.9","5316","POINT (-87.68146617 30.43100261)","01003011501","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2020","AL","Alabama","Greene","01063","01063060000","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","30.6",,,"26.6","35.6","1814","POINT (-88.02878247 32.97561236)","01063060000","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2020","AL","Alabama","Hale","01065","01065040100","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","79.1",,,"76.9","81.3","1582","POINT (-87.70115473 32.86381537)","01065040100","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2020","AL","Alabama","Jackson","01071","01071950400","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","22.3",,,"21.1","23.5","2119","POINT (-86.21817934 34.86691294)","01071950400","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2020","AL","Alabama","Baldwin","01003","01003011408","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.7",,,"3.2","4.3","433","POINT (-87.91575466 30.23770135)","01003011408","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","AL","Alabama","Butler","01013","01013953500","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","24.3",,,"22.8","25.8","1410","POINT (-86.61579756 31.5784385)","01013953500","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2020","AL","Alabama","Butler","01013","01013953500","BRFSS","Health Status","Physical health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","15.8",,,"15.0","16.7","1410","POINT (-86.61579756 31.5784385)","01013953500","HLTHSTAT","PHLTH","CrdPrv","Physical Health"
"2020","AL","Alabama","DeKalb","01049","01049961100","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","20.4",,,"18.0","22.8","3258","POINT (-85.74613678 34.45968273)","01049961100","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2020","AL","Alabama","Coffee","01031","01031010300","BRFSS","Prevention","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude prevalence","74.2",,,"72.5","75.9","4258","POINT (-85.87618334 31.43044154)","01031010300","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2020","AL","Alabama","Calhoun","01015","01015002400","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","75.6",,,"72.0","79.0","4518","POINT (-85.77310093 33.8739283)","01015002400","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2020","AL","Alabama","Clarke","01025","01025957700","BRFSS","Health Outcomes","Chronic kidney disease among adults aged >=18 years","%","Crude prevalence","5.0",,,"4.7","5.3","1329","POINT (-88.06096139 31.83390113)","01025957700","HLTHOUT","KIDNEY","CrdPrv","Chronic Kidney Disease"
"2019","AL","Alabama","Cleburne","01029","01029959700","BRFSS","Prevention","Cholesterol screening among adults aged >=18 years","%","Crude prevalence","86.2",,,"86.0","86.3","3419","POINT (-85.63609106 33.5551744)","01029959700","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2020","AL","Alabama","Jefferson","01073","01073010701","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","14.5",,,"12.2","17.4","2218","POINT (-86.80802735 33.47773087)","01073010701","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2020","AL","Alabama","Franklin","01059","01059972900","BRFSS","Health Outcomes","Current asthma among adults aged >=18 years","%","Crude prevalence","9.7",,,"9.1","10.3","4008","POINT (-87.61995937 34.52317217)","01059972900","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2020","AL","Alabama","Jefferson","01073","01073012500","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence","9.5",,,"9.0","9.9","4454","POINT (-86.95167923 33.53750567)","01073012500","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease"
"2020","AL","Alabama","Chambers","01017","01017954500","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","23.0",,,"20.9","25.1","3804","POINT (-85.20673372 32.85795272)","01017954500","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2020","AL","Alabama","Fayette","01057","01057020000","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","75.7",,,"73.5","77.9","1469","POINT (-87.6367886 33.80850558)","01057020000","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2020","AL","Alabama","Jefferson","01073","01073011205","BRFSS","Health Risk Behaviors","Sleeping less than 7 hours among adults aged >=18 years","%","Crude prevalence","33.6",,,"32.2","34.8","2087","POINT (-86.66406745 33.68837553)","01073011205","RISKBEH","SLEEP","CrdPrv","Sleep <7 hours"
"2019","AL","Alabama","Baldwin","01003","01003010905","BRFSS","Prevention","Cholesterol screening among adults aged >=18 years","%","Crude prevalence","86.0",,,"85.7","86.2","8011","POINT (-87.75682132 30.53592075)","01003010905","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2020","AL","Alabama","Clarke","01025","01025957500","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","25.6",,,"24.5","26.8","1760","POINT (-87.66103604 31.79797701)","01025957500","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2020","AL","Alabama","Covington","01039","01039962600","BRFSS","Prevention","Cervical cancer screening among adult women aged 21-65 years","%","Crude prevalence","79.5",,,"76.9","82.0","1517","POINT (-86.27827832 31.26699303)","01039962600","PREVENT","CERVICAL","CrdPrv","Cervical Cancer Screening"
"2020","AL","Alabama","Cleburne","01029","01029959700","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","16.4",,,"15.3","17.6","3419","POINT (-85.63609106 33.5551744)","01029959700","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2020","AL","Alabama","Jefferson","01073","01073013901","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","83.2",,,"81.5","84.7","1704","POINT (-86.94815737 33.47548853)","01073013901","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2020","AL","Alabama","Franklin","01059","01059973200","BRFSS","Prevention","Visits to dentist or dental clinic among adults aged >=18 years","%","Crude prevalence","49.4",,,"46.1","52.8","3919","POINT (-87.75759635 34.50277958)","01059973200","PREVENT","DENTAL","CrdPrv","Dental Visit"
"2020","AL","Alabama","Jefferson","01073","01073012907","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","13.8",,,"12.8","14.8","4831","POINT (-86.77037691 33.39972512)","01073012907","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2020","AL","Alabama","Houston","01069","01069040301","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","19.7",,,"17.5","21.7","3928","POINT (-85.41328193 31.25335654)","01069040301","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2020","AL","Alabama","Calhoun","01015","01015000300","BRFSS","Health Outcomes","Arthritis among adults aged >=18 years","%","Crude prevalence","37.7",,,"36.4","39.1","2951","POINT (-85.83154437 33.67642059)","01015000300","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2020","AL","Alabama","Henry","01067","01067030500","BRFSS","Health Outcomes","Diagnosed diabetes among adults aged >=18 years","%","Crude prevalence","11.6",,,"10.8","12.4","5951","POINT (-85.31355029 31.35410333)","01067030500","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2020","AL","Alabama","Autauga","01001","01001020400","BRFSS","Prevention","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude prevalence","75.5",,,"72.5","78.2","4386","POINT (-86.44370417 32.47203959)","01001020400","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2020","AL","Alabama","Calhoun","01015","01015000200","BRFSS","Health Status","Physical health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","15.1",,,"13.9","16.4","3104","POINT (-85.81660581 33.67371172)","01015000200","HLTHSTAT","PHLTH","CrdPrv","Physical Health"
"2020","AL","Alabama","Etowah","01055","01055001300","BRFSS","Health Outcomes","Depression among adults aged >=18 years","%","Crude prevalence","28.1",,,"27.0","29.3","2571","POINT (-85.9848422 34.00766822)","01055001300","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2020","AL","Alabama","Calhoun","01015","01015002300","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence","9.6",,,"8.9","10.3","3843","POINT (-85.67101785 33.93457433)","01015002300","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease"
"2020","AL","Alabama","Butler","01013","01013952900","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.4",,,"78.5","80.3","2180","POINT (-86.67632849 31.84835721)","01013952900","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","AL","Alabama","Coffee","01031","01031011100","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","16.7",,,"15.7","17.6","2026","POINT (-85.8525278 31.32691272)","01031011100","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2020","AL","Alabama","Jefferson","01073","01073003700","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","19.6",,,"18.7","20.5","5063","POINT (-86.89076161 33.496916)","01073003700","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2020","AL","Alabama","Covington","01039","01039961600","BRFSS","Prevention","Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening","%","Crude prevalence","41.1",,,"34.3","47.9","4133","POINT (-86.40480301 31.43891495)","01039961600","PREVENT","COREM","CrdPrv","Core preventive services for older men"
"2020","AL","Alabama","Butler","01013","01013953000","BRFSS","Health Outcomes","Arthritis among adults aged >=18 years","%","Crude prevalence","36.1",,,"35.3","37.0","1469","POINT (-86.79441843 31.87618999)","01013953000","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2020","AL","Alabama","Barbour","01005","01005950600","BRFSS","Prevention","Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years","%","Crude prevalence","30.4",,,"25.7","35.1","2099","POINT (-85.26624633 31.87747023)","01005950600","PREVENT","COREW","CrdPrv","Core preventive services for older women"
"2020","AL","Alabama","DeKalb","01049","01049960900","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","19.0",,,"18.2","19.8","3809","POINT (-85.78978016 34.37871837)","01049960900","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2019","AL","Alabama","Jefferson","01073","01073010602","BRFSS","Prevention","Cholesterol screening among adults aged >=18 years","%","Crude prevalence","89.4",,,"88.9","90.0","6266","POINT (-86.91435992 33.48168927)","01073010602","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2020","AL","Alabama","Coffee","01031","01031011300","BRFSS","Health Status","Fair or poor self-rated health status among adults aged >=18 years","%","Crude prevalence","32.6",,,"30.0","35.1","4160","POINT (-85.82307445 31.30164699)","01031011300","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2020","AL","Alabama","Bullock","01011","01011952500","BRFSS","Health Outcomes","Chronic kidney disease among adults aged >=18 years","%","Crude prevalence","3.5",,,"3.4","3.7","2378","POINT (-85.82576664 32.06817153)","01011952500","HLTHOUT","KIDNEY","CrdPrv","Chronic Kidney Disease"
"2020","AL","Alabama","Colbert","01033","01033020703","BRFSS","Health Outcomes","Current asthma among adults aged >=18 years","%","Crude prevalence","9.7",,,"9.2","10.2","5175","POINT (-87.63985549 34.74710306)","01033020703","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2020","AL","Alabama","Elmore","01051","01051030500","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","16.6",,,"15.7","17.5","4695","POINT (-86.03463235 32.63301399)","01051030500","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2020","AL","Alabama","Jefferson","01073","01073004500","BRFSS","Health Outcomes","Arthritis among adults aged >=18 years","%","Crude prevalence","15.0",,,"14.4","15.6","5003","POINT (-86.80339934 33.50418615)","01073004500","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2020","AL","Alabama","Jefferson","01073","01073012914","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","10.2",,,"8.2","12.9","1927","POINT (-86.79653847 33.45450013)","01073012914","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2020","AL","Alabama","Geneva","01061","01061050500","BRFSS","Prevention","Cervical cancer screening among adult women aged 21-65 years","%","Crude prevalence","82.9",,,"81.4","84.2","4288","POINT (-85.61299796 31.11864749)","01061050500","PREVENT","CERVICAL","CrdPrv","Cervical Cancer Screening"
"2020","AL","Alabama","DeKalb","01049","01049961300","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","74.6",,,"70.0","79.2","5967","POINT (-85.63752486 34.45654505)","01049961300","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2019","AL","Alabama","Cullman","01043","01043965200","BRFSS","Health Outcomes","High cholesterol among adults aged >=18 years who have been screened in the past 5 years","%","Crude prevalence","36.7",,,"35.8","37.7","2309","POINT (-86.72907405 34.13554557)","01043965200","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2020","AL","Alabama","Houston","01069","01069041700","BRFSS","Health Outcomes","Chronic kidney disease among adults aged >=18 years","%","Crude prevalence","4.5",,,"4.2","4.8","1402","POINT (-85.14774948 31.24758462)","01069041700","HLTHOUT","KIDNEY","CrdPrv","Chronic Kidney Disease"
"2020","AL","Alabama","Dallas","01047","01047957300","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.5",,,"79.8","81.2","4204","POINT (-86.8920063 32.32458386)","01047957300","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","AL","Alabama","Covington","01039","01039962700","BRFSS","Prevention","Visits to dentist or dental clinic among adults aged >=18 years","%","Crude prevalence","48.3",,,"45.1","51.3","1686","POINT (-86.23699195 31.26336335)","01039962700","PREVENT","DENTAL","CrdPrv","Dental Visit"
"2020","AL","Alabama","Bibb","01007","01007010003","BRFSS","Prevention","Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening","%","Crude prevalence","42.6",,,"38.0","47.1","5391","POINT (-87.00935077 32.96149008)","01007010003","PREVENT","COREM","CrdPrv","Core preventive services for older men"
"2020","AL","Alabama","Cullman","01043","01043964200","BRFSS","Health Outcomes","Chronic kidney disease among adults aged >=18 years","%","Crude prevalence","2.9",,,"2.7","3.2","7373","POINT (-86.72587205 34.24017403)","01043964200","HLTHOUT","KIDNEY","CrdPrv","Chronic Kidney Disease"
"2020","AL","Alabama","Calhoun","01015","01015001600","BRFSS","Health Outcomes","Diagnosed diabetes among adults aged >=18 years","%","Crude prevalence","13.2",,,"12.6","13.8","3791","POINT (-85.85970752 33.7049306)","01015001600","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2020","AL","Alabama","Jefferson","01073","01073005910","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults aged >=18 years","%","Crude prevalence","27.1",,,"24.9","29.6","5234","POINT (-86.71801655 33.6294806)","01073005910","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2020","AL","Alabama","Jefferson","01073","01073012103","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.8",,,"79.4","80.2","4146","POINT (-86.94508098 33.6191152)","01073012103","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","AL","Alabama","Elmore","01051","01051030901","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence","4.2",,,"3.9","4.5","6234","POINT (-86.3905699 32.55316154)","01051030901","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease"
"2020","AL","Alabama","Jefferson","01073","01073012704","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.4",,,"2.1","2.7","2131","POINT (-86.60946573 33.50894291)","01073012704","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","AL","Alabama","Jefferson","01073","01073010704","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","18.0",,,"15.9","19.8","4892","POINT (-86.79963969 33.46132726)","01073010704","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2020","AL","Alabama","DeKalb","01049","01049960400","BRFSS","Prevention","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude prevalence","70.6",,,"69.0","72.1","6483","POINT (-85.79191309 34.5055787)","01049960400","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2020","AL","Alabama","Houston","01069","01069041700","BRFSS","Health Risk Behaviors","Binge drinking among adults aged >=18 years","%","Crude prevalence","12.3",,,"11.9","12.7","1402","POINT (-85.14774948 31.24758462)","01069041700","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2020","AL","Alabama","Butler","01013","01013952800","BRFSS","Health Risk Behaviors","Binge drinking among adults aged >=18 years","%","Crude prevalence","13.3",,,"12.7","13.8","1394","POINT (-86.62833756 31.83774723)","01013952800","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2019","AL","Alabama","Colbert","01033","01033020901","BRFSS","Prevention","Cholesterol screening among adults aged >=18 years","%","Crude prevalence","85.5",,,"85.0","86.1","4327","POINT (-87.69520454 34.61882911)","01033020901","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2020","AL","Alabama","Jefferson","01073","01073011400","BRFSS","Health Status","Physical health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","12.7",,,"11.5","13.9","6581","POINT (-86.86434506 33.80504542)","01073011400","HLTHSTAT","PHLTH","CrdPrv","Physical Health"
"2020","AL","Alabama","Clay","01027","01027958900","BRFSS","Health Risk Behaviors","Binge drinking among adults aged >=18 years","%","Crude prevalence","13.3",,,"12.9","13.6","5324","POINT (-85.77289476 33.39417782)","01027958900","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2020","AL","Alabama","Jackson","01071","01071950200","BRFSS","Health Risk Behaviors","Binge drinking among adults aged >=18 years","%","Crude prevalence","13.6",,,"13.1","14.1","3516","POINT (-85.75847322 34.95003856)","01071950200","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2020","AL","Alabama","Jefferson","01073","01073011802","BRFSS","Prevention","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude prevalence","74.9",,,"73.4","76.3","7512","POINT (-86.66874262 33.64219322)","01073011802","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2020","AL","Alabama","Colbert","01033","01033021000","BRFSS","Health Status","Fair or poor self-rated health status among adults aged >=18 years","%","Crude prevalence","21.3",,,"19.0","23.7","3942","POINT (-88.01316556 34.72264426)","01033021000","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2020","AL","Alabama","Escambia","01053","01053970500","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","78.6",,,"75.5","81.5","4819","POINT (-87.49662894 31.06665545)","01053970500","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2020","AL","Alabama","Elmore","01051","01051030300","BRFSS","Health Risk Behaviors","Sleeping less than 7 hours among adults aged >=18 years","%","Crude prevalence","34.8",,,"33.5","36.0","2464","POINT (-85.96992419 32.70791578)","01051030300","RISKBEH","SLEEP","CrdPrv","Sleep <7 hours"
"2020","AL","Alabama","Fayette","01057","01057020000","BRFSS","Health Outcomes","Diagnosed diabetes among adults aged >=18 years","%","Crude prevalence","13.9",,,"13.4","14.4","1469","POINT (-87.6367886 33.80850558)","01057020000","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2020","AL","Alabama","Dale","01045","01045020802","BRFSS","Prevention","Visits to dentist or dental clinic among adults aged >=18 years","%","Crude prevalence","61.1",,,"57.5","64.6","4351","POINT (-85.64402818 31.41671279)","01045020802","PREVENT","DENTAL","CrdPrv","Dental Visit"
"2020","AL","Alabama","Chilton","01021","01021060200","BRFSS","Health Outcomes","Arthritis among adults aged >=18 years","%","Crude prevalence","32.0",,,"30.3","33.4","2807","POINT (-86.54655949 32.85922936)","01021060200","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2020","AL","Alabama","Jefferson","01073","01073001200","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","18.4",,,"16.5","20.1","2876","POINT (-86.8603032 33.52796956)","01073001200","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2020","AL","Alabama","Dallas","01047","01047956900","BRFSS","Health Outcomes","Cancer (excluding skin cancer) among adults aged >=18 years","%","Crude prevalence","6.5",,,"6.2","6.7","2804","POINT (-87.21238631 32.32833554)","01047956900","HLTHOUT","CANCER","CrdPrv","Cancer (except skin)"
"2020","AL","Alabama","Houston","01069","01069041600","BRFSS","Health Status","Physical health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","13.0",,,"12.3","13.7","5377","POINT (-85.27613303 31.27008969)","01069041600","HLTHSTAT","PHLTH","CrdPrv","Physical Health"
"2020","AL","Alabama","Clarke","01025","01025957602","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults aged >=18 years","%","Crude prevalence","8.9",,,"8.0","10.0","5515","POINT (-87.71897013 31.91181894)","01025957602","HLTHOUT","COPD","CrdPrv","COPD"
"2020","AL","Alabama","Blount","01009","01009050200","BRFSS","Health Risk Behaviors","Sleeping less than 7 hours among adults aged >=18 years","%","Crude prevalence","37.2",,,"36.2","38.3","3789","POINT (-86.54406941 33.99901489)","01009050200","RISKBEH","SLEEP","CrdPrv","Sleep <7 hours"
"2020","AL","Alabama","Chambers","01017","01017954700","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.0",,,"74.0","76.0","4852","POINT (-85.17229034 32.77058133)","01017954700","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","AL","Alabama","Bullock","01011","01011952200","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","27.2",,,"25.0","29.3","7102","POINT (-85.70590153 32.15461561)","01011952200","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2020","AL","Alabama","Hale","01065","01065040400","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults aged >=18 years","%","Crude prevalence","11.0",,,"9.9","12.1","5399","POINT (-87.64734002 32.64932894)","01065040400","HLTHOUT","COPD","CrdPrv","COPD"
"2020","AL","Alabama","Butler","01013","01013953400","BRFSS","Prevention","Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening","%","Crude prevalence","34.5",,,"29.5","40.0","2931","POINT (-86.80724519 31.60537331)","01013953400","PREVENT","COREM","CrdPrv","Core preventive services for older men"
"2020","AL","Alabama","Jefferson","01073","01073003100","BRFSS","Health Outcomes","Current asthma among adults aged >=18 years","%","Crude prevalence","12.0",,,"11.5","12.7","3637","POINT (-86.87455558 33.50597428)","01073003100","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2019","AL","Alabama","Cullman","01043","01043965300","BRFSS","Prevention","Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure","%","Crude prevalence","78.5",,,"77.9","79.0","4539","POINT (-86.63573774 34.16177513)","01043965300","PREVENT","BPMED","CrdPrv","Taking BP Medication"
"2020","AL","Alabama","Jefferson","01073","01073011904","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults aged >=18 years","%","Crude prevalence","8.6",,,"7.3","10.0","2337","POINT (-86.7420075 33.59318368)","01073011904","HLTHOUT","COPD","CrdPrv","COPD"
"2020","AL","Alabama","Jefferson","01073","01073002200","BRFSS","Health Status","Physical health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","14.6",,,"13.4","15.9","2630","POINT (-86.72772315 33.55213315)","01073002200","HLTHSTAT","PHLTH","CrdPrv","Physical Health"
"2020","AL","Alabama","Choctaw","01023","01023956900","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","17.0",,,"15.3","18.7","3879","POINT (-88.34855653 31.93955169)","01023956900","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2020","AL","Alabama","Jefferson","01073","01073014204","BRFSS","Prevention","Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening","%","Crude prevalence","48.8",,,"43.6","54.0","9787","POINT (-86.91611121 33.33544789)","01073014204","PREVENT","COREM","CrdPrv","Core preventive services for older men"
"2020","AL","Alabama","Clarke","01025","01025957901","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","22.9",,,"19.3","26.5","3493","POINT (-87.96716747 31.63397352)","01025957901","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2020","AL","Alabama","Baldwin","01003","01003010400","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","14.1",,,"11.2","16.9","4736","POINT (-87.61628567 30.71632659)","01003010400","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2020","AL","Alabama","Coffee","01031","01031011300","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.0",,,"78.3","79.8","4160","POINT (-85.82307445 31.30164699)","01031011300","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","AL","Alabama","Chilton","01021","01021060500","BRFSS","Health Outcomes","Diagnosed diabetes among adults aged >=18 years","%","Crude prevalence","14.8",,,"14.3","15.4","2902","POINT (-86.89884229 32.76311085)","01021060500","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2020","AL","Alabama","Jefferson","01073","01073003600","BRFSS","Prevention","Visits to dentist or dental clinic among adults aged >=18 years","%","Crude prevalence","55.3",,,"51.8","58.8","4683","POINT (-86.89814937 33.48476949)","01073003600","PREVENT","DENTAL","CrdPrv","Dental Visit"
